,Y,Yhat,confidence
3683,73,74,0.3197351396083832
3684,73,74,0.5918302536010742
3685,73,74,0.8715542554855347
3686,73,74,0.8543955087661743
3687,73,73,0.9316475987434388
3688,73,73,0.4853135645389557
3689,73,73,0.8744387626647949
3690,73,74,0.6959342956542969
3691,73,74,0.5964001417160034
3692,73,815,0.9299172759056092
3693,73,73,0.7381029725074768
3694,73,73,0.5891635417938232
3695,73,70,0.5466637015342712
3696,73,77,0.9692949652671814
3697,73,73,0.4823983311653137
3698,73,74,0.50705486536026
3699,73,74,0.9231145977973938
3700,74,74,0.9493828415870668
3701,74,74,0.8739825487136841
3702,74,74,0.935973584651947
3703,74,73,0.5200125575065613
3704,74,74,0.8783571720123291
3705,74,72,0.7657650709152222
3706,74,72,0.6690859198570251
3707,74,74,0.9210500717163086
3708,74,74,0.3675491213798523
3709,74,72,0.9278447031974792
3710,74,72,0.4750486314296722
3711,74,72,0.6721839308738708
3712,74,74,0.6546874046325684
3713,74,73,0.7862338423728943
3714,74,75,0.914020538330078
3715,74,74,0.8501453995704651
3716,74,74,0.6026940941810608
3717,74,74,0.8830410242080688
3718,74,72,0.4860091209411621
3719,74,74,0.6039384007453918
3720,74,74,0.8328539133071899
3721,74,74,0.952933430671692
3722,74,74,0.8822062611579895
3723,74,74,0.7168267965316772
3724,74,74,0.988283395767212
3725,74,74,0.9873371720314026
3726,74,72,0.7759649157524109
3727,74,72,0.8354607224464417
3728,74,74,0.9404889941215516
3729,74,74,0.9571816921234132
3730,74,74,0.6356378197669983
3731,74,74,0.8758633732795715
3732,74,74,0.8382784724235535
3733,74,74,0.6670126914978027
3734,74,74,0.9320865869522096
3735,74,72,0.5629658102989197
3736,74,72,0.8849757313728333
3737,74,72,0.6168422698974609
3738,74,74,0.9415125846862792
3739,74,74,0.4022020399570465
3740,74,74,0.5657752156257629
3741,74,74,0.8378519415855408
3742,74,74,0.9023367762565612
3743,74,73,0.8800756335258484
3744,74,317,0.8777337074279785
3745,74,74,0.7981972694396973
3746,74,74,0.9020577669143676
3747,74,74,0.7916112542152405
3748,74,72,0.6757631301879883
3749,74,72,0.6586145162582397
3750,75,75,0.9612104892730712
3751,75,75,0.9966049194335938
3752,75,75,0.9998500347137452
3753,75,75,0.949208676815033
3754,75,75,0.9987340569496156
3755,75,75,0.9999408721923828
3756,75,75,0.979017436504364
3757,75,75,0.9968583583831788
3758,75,75,0.9920164346694946
3759,75,75,0.9945584535598756
3760,75,75,0.9997438788414
3761,75,75,0.9828511476516724
3762,75,73,0.492601066827774
3763,75,75,0.903993844985962
3764,75,75,0.9929454922676086
3765,75,75,0.9850971698760986
3766,75,75,0.9990130662918092
3767,75,75,0.9988279938697816
3768,75,75,0.9753575921058656
3769,75,75,0.9993834495544434
3770,75,75,0.9956620335578918
3771,75,75,0.8229432106018066
3772,75,75,0.9782335758209229
3773,75,75,0.9575961232185364
3774,75,75,0.9945613741874696
3775,75,75,0.9228065609931946
3776,75,70,0.3683612644672394
3777,75,75,0.973937451839447
3778,75,75,0.9599367380142212
3779,75,75,0.5174147486686707
3780,75,75,0.9998157620429992
3781,75,75,0.9965181350708008
3782,75,75,0.9970083832740784
3783,75,75,0.8467496037483215
3784,75,75,0.9898855686187744
3785,75,75,0.998715043067932
3786,75,75,0.9989998936653136
3787,75,75,0.96639084815979
3788,75,75,0.9949668049812316
3789,75,73,0.2887294590473175
3790,75,75,0.6549336910247803
3791,75,71,0.9996505975723268
3792,75,75,0.9995455145835876
3793,75,75,0.99888676404953
3794,75,75,0.9075504541397096
3795,75,75,0.9974894523620604
3796,75,73,0.5705191493034363
3797,75,75,0.9991368651390076
3798,75,75,0.9849829077720642
3799,75,75,0.99949312210083
3800,76,76,0.9979228377342224
3801,76,76,0.9764509201049804
3802,76,76,0.985872745513916
3803,76,76,0.9999127388000488
3804,76,76,0.9123208522796632
3805,76,76,0.9995583891868592
3806,76,76,0.9995623230934144
3807,76,76,0.8498051166534424
3808,76,76,0.999997854232788
3809,76,76,0.8990160226821899
3810,76,76,0.9995537400245668
3811,76,77,0.8517488837242126
3812,76,76,0.9935287833213806
3813,76,76,0.9996008276939392
3814,76,76,0.9435772895812988
3815,76,77,0.5373313426971436
3816,76,76,0.999913215637207
3817,76,76,0.9995887875556946
3818,76,76,0.999800145626068
3819,76,76,0.9998966455459596
3820,76,76,0.9957188963890076
3821,76,76,0.99727064371109
3822,76,76,0.9979591369628906
3823,76,76,0.9994763731956482
3824,76,76,0.9805210828781128
3825,76,76,0.5999988317489624
3826,76,76,0.9876036643981934
3827,76,76,0.9789878129959106
3828,76,76,0.999722182750702
3829,76,76,0.998809576034546
3830,76,76,0.9996522665023804
3831,76,76,0.9994365572929382
3832,76,76,0.9998788833618164
3833,76,71,0.91420978307724
3834,76,76,0.9922756552696228
3835,76,76,0.9926884770393372
3836,76,76,0.991040289402008
3837,76,76,0.999573528766632
3838,76,76,0.9991705417633056
3839,76,76,0.9514656066894532
3840,76,76,0.999948501586914
3841,76,76,0.9989038705825806
3842,76,76,0.9935733675956726
3843,76,76,0.9998654127120972
3844,76,76,0.8627656102180481
3845,76,76,0.9935261011123656
3846,76,76,0.9660745859146118
3847,76,76,0.999672532081604
3848,76,76,0.9906519651412964
3849,76,76,0.9990825653076172
3850,77,77,0.9540300965309144
3851,77,77,0.5917301774024963
3852,77,77,0.9929742813110352
3853,77,77,0.877118706703186
3854,77,70,0.4630221724510193
3855,77,73,0.6772571802139282
3856,77,77,0.9761043787002563
3857,77,77,0.7815986275672913
3858,77,77,0.755142331123352
3859,77,77,0.8624132871627808
3860,77,77,0.9441186785697936
3861,77,72,0.8366240859031677
3862,77,77,0.7393305897712708
3863,77,77,0.4100773632526397
3864,77,77,0.7164726257324219
3865,77,77,0.983299434185028
3866,77,77,0.9903565049171448
3867,77,77,0.9042344093322754
3868,77,77,0.5489529967308044
3869,77,77,0.9196462035179138
3870,77,77,0.7935050129890442
3871,77,77,0.9380850791931152
3872,77,77,0.4203645884990692
3873,77,313,0.9756826162338256
3874,77,77,0.7253361344337463
3875,77,77,0.7298897504806519
3876,77,77,0.8589356541633606
3877,77,73,0.4215933978557586
3878,77,70,0.2548575699329376
3879,77,77,0.9848057627677916
3880,77,77,0.9798063039779664
3881,77,77,0.7167887091636658
3882,77,77,0.5660146474838257
3883,77,74,0.5367059111595154
3884,77,77,0.7113555073738098
3885,77,77,0.685137927532196
3886,77,77,0.9780189990997314
3887,77,75,0.4402517080307007
3888,77,77,0.8348441123962402
3889,77,77,0.8938467502593994
3890,77,77,0.9091129302978516
3891,77,77,0.9421942830085754
3892,77,77,0.9482210278511048
3893,77,77,0.983001470565796
3894,77,77,0.9278349876403807
3895,77,77,0.991809904575348
3896,77,77,0.4812644720077514
3897,77,77,0.9428254961967468
3898,77,73,0.3583227396011352
3899,77,75,0.7392824292182922
3900,78,78,0.9992567896842957
3901,78,78,0.9999954700469972
3902,78,78,0.98002952337265
3903,78,78,0.9826953411102296
3904,78,78,0.984359323978424
3905,78,78,0.9720407724380492
3906,78,78,0.9999781847000122
3907,78,72,0.642400324344635
3908,78,78,0.9977080821990968
3909,78,78,0.9866657853126526
3910,78,78,0.9804193377494812
3911,78,78,0.998291790485382
3912,78,78,0.9999984502792358
3913,78,78,0.9999936819076538
3914,78,73,0.6112056374549866
3915,78,78,0.994892120361328
3916,78,78,0.999923825263977
3917,78,78,0.999618411064148
3918,78,78,0.8233941793441772
3919,78,78,0.9999971389770508
3920,78,70,0.9935357570648192
3921,78,78,0.9989749193191528
3922,78,78,0.9998903274536132
3923,78,78,0.999997854232788
3924,78,303,0.5691574811935425
3925,78,78,0.9999231100082396
3926,78,78,0.9984261989593506
3927,78,78,0.9999819993972778
3928,78,78,0.9505388736724854
3929,78,78,0.9386478662490844
3930,78,727,0.2390093654394149
3931,78,78,0.9999996423721312
3932,78,78,0.996065318584442
3933,78,78,0.987435817718506
3934,78,71,0.475942850112915
3935,78,78,0.9985526204109192
3936,78,78,0.9999072551727296
3937,78,122,0.3597656786441803
3938,78,78,0.4174736142158508
3939,78,78,0.9948924779891968
3940,78,78,0.9999945163726808
3941,78,304,0.8038970828056335
3942,78,78,0.9988695979118348
3943,78,78,0.9546070098876952
3944,78,78,0.9999977350234984
3945,78,72,0.7987402081489563
3946,78,78,0.9989180564880372
3947,78,78,0.999983549118042
3948,78,78,0.999755561351776
3949,78,71,0.9782556891441344
3950,79,79,0.9125139117240906
3951,79,314,0.5687869787216187
3952,79,79,0.999853014945984
3953,79,79,0.9993698000907898
3954,79,79,0.9997653365135192
3955,79,79,0.8185707926750183
3956,79,79,0.9997060894966124
3957,79,79,0.9103288054466248
3958,79,79,0.9999240636825562
3959,79,79,0.9995193481445312
3960,79,79,0.992206871509552
3961,79,79,0.9896492958068848
3962,79,79,0.9996966123580932
3963,79,52,0.7204076647758484
3964,79,79,0.997431457042694
3965,79,79,0.2216579318046569
3966,79,79,0.9989511966705322
3967,79,79,0.9999545812606812
3968,79,79,0.999788463115692
3969,79,79,0.9997848868370056
3970,79,79,0.9984866380691528
3971,79,79,0.991851270198822
3972,79,79,0.998895227909088
3973,79,79,0.534708559513092
3974,79,79,0.9905656576156616
3975,79,79,0.9999996423721312
3976,79,79,0.997163712978363
3977,79,79,0.9985339641571044
3978,79,79,0.9992554783821106
3979,79,79,0.5964258313179016
3980,79,69,0.4935294985771179
3981,79,79,0.6016358733177185
3982,79,79,0.9698333144187928
3983,79,79,0.8732385635375977
3984,79,79,0.9997754693031312
3985,79,79,0.9999759197235109
3986,79,79,0.9135759472846984
3987,79,79,0.8878965973854065
3988,79,79,0.9996218681335448
3989,79,79,0.9999873638153076
3990,79,79,0.999728500843048
3991,79,79,0.9968359470367432
3992,79,79,0.7682576775550842
3993,79,79,0.9996893405914308
3994,79,79,0.9999948740005492
3995,79,114,0.7072619199752808
3996,79,506,0.9994454979896544
3997,79,79,0.9871234893798828
3998,79,506,0.8700650930404663
3999,79,79,0.9996776580810548
4000,80,80,0.997481882572174
4001,80,80,0.9902626276016236
4002,80,80,0.9982826709747314
4003,80,80,0.9844505190849304
4004,80,80,0.9901199340820312
4005,80,80,0.9980360865592957
4006,80,80,0.9725571870803832
4007,80,80,0.9996160268783568
4008,80,80,0.9820944666862488
4009,80,80,0.9986799359321594
4010,80,80,0.9999743700027466
4011,80,80,0.9820957183837892
4012,80,80,0.9972067475318908
4013,80,80,0.9996821880340576
4014,80,80,0.9998383522033693
4015,80,80,0.952562689781189
4016,80,80,0.9994704127311708
4017,80,80,0.9873185753822328
4018,80,80,0.9954023361206056
4019,80,86,0.5385857820510864
4020,80,80,0.9999858140945436
4021,80,80,0.9419488906860352
4022,80,80,0.9994159936904908
4023,80,80,0.9992339611053468
4024,80,80,0.9966607093811036
4025,80,80,0.9949727058410645
4026,80,80,0.8032380938529968
4027,80,80,0.96861469745636
4028,80,80,0.863322377204895
4029,80,82,0.977912664413452
4030,80,80,0.9998611211776732
4031,80,80,0.9497767686843872
4032,80,80,0.9859520196914672
4033,80,80,0.999736487865448
4034,80,80,0.9991896748542786
4035,80,80,0.9988597631454468
4036,80,80,0.9967551827430724
4037,80,81,0.6052924990653992
4038,80,80,0.7180895805358887
4039,80,80,0.9992475509643556
4040,80,80,0.987159252166748
4041,80,80,0.8346405029296875
4042,80,80,0.95470529794693
4043,80,80,0.9978445768356324
4044,80,80,0.9995059967041016
4045,80,80,0.9839975833892822
4046,80,80,0.998519480228424
4047,80,82,0.9778788089752196
4048,80,80,0.981465220451355
4049,80,80,0.97735857963562
4050,81,81,0.9998607635498048
4051,81,81,0.99858295917511
4052,81,81,0.9913120865821838
4053,81,81,0.981253445148468
4054,81,82,0.5084607601165771
4055,81,81,0.991417646408081
4056,81,81,0.6630921959877014
4057,81,23,0.7434131503105164
4058,81,81,0.5617880821228027
4059,81,81,0.9962769150733948
4060,81,81,0.8936344981193542
4061,81,81,0.9476375579833984
4062,81,81,0.9805147051811218
4063,81,81,0.995243489742279
4064,81,288,0.4030409753322601
4065,81,81,0.9984638690948486
4066,81,81,0.999462902545929
4067,81,81,0.9996447563171388
4068,81,81,0.6730700731277466
4069,81,81,0.5001932382583618
4070,81,81,0.9936210513114928
4071,81,81,0.9989506006240844
4072,81,81,0.8949708938598633
4073,81,81,0.999444544315338
4074,81,81,0.9999361038208008
4075,81,81,0.7749420404434204
4076,81,81,0.9827839136123656
4077,81,81,0.9955816864967346
4078,81,81,0.9976443648338318
4079,81,81,0.9986745119094848
4080,81,81,0.9967886209487916
4081,81,81,0.999419093132019
4082,81,81,0.9963552951812744
4083,81,8,0.204319417476654
4084,81,81,0.4663735032081604
4085,81,82,0.7504167556762695
4086,81,81,0.9967588782310486
4087,81,81,0.5160351395606995
4088,81,81,0.9999340772628784
4089,81,81,0.9918352365493774
4090,81,81,0.9384564757347108
4091,81,81,0.9995798468589784
4092,81,102,0.9913254380226136
4093,81,81,0.979963719844818
4094,81,82,0.5252740979194641
4095,81,81,0.9996190071105956
4096,81,81,0.8730986714363098
4097,81,81,0.9994563460350036
4098,81,81,0.999497890472412
4099,81,81,0.9948586225509644
4100,82,82,0.9375855326652528
4101,82,81,0.4703342020511627
4102,82,82,0.9391847848892212
4103,82,82,0.785557746887207
4104,82,8,0.4222485721111297
4105,82,82,0.911218285560608
4106,82,82,0.6962686777114868
4107,82,82,0.9098706841468812
4108,82,82,0.9406851530075072
4109,82,82,0.9755192399024964
4110,82,82,0.5573818683624268
4111,82,82,0.8558394312858582
4112,82,82,0.8052502870559692
4113,82,82,0.8912975192070007
4114,82,58,0.5307187438011169
4115,82,82,0.9586688280105592
4116,82,82,0.9566007256507874
4117,82,82,0.8986656665802002
4118,82,86,0.9100902080535888
4119,82,82,0.3577512502670288
4120,82,82,0.6389392018318176
4121,82,82,0.9164910912513732
4122,82,83,0.2958924770355224
4123,82,86,0.7512751817703247
4124,82,82,0.8913066387176514
4125,82,82,0.9581862092018129
4126,82,82,0.8592969179153442
4127,82,82,0.8197221755981445
4128,82,82,0.7473198175430298
4129,82,82,0.9492623805999756
4130,82,82,0.9984625577926636
4131,82,82,0.9763452410697936
4132,82,82,0.7013036012649536
4133,82,85,0.4697851836681366
4134,82,82,0.9474758505821228
4135,82,86,0.790107250213623
4136,82,82,0.8288885951042175
4137,82,82,0.9604435563087464
4138,82,82,0.8430116176605225
4139,82,82,0.9930061101913452
4140,82,82,0.9033678770065308
4141,82,82,0.7829171419143677
4142,82,82,0.9608641266822816
4143,82,82,0.8479899764060974
4144,82,82,0.8620295524597168
4145,82,82,0.9632888436317444
4146,82,82,0.8745042681694031
4147,82,82,0.9798281788825988
4148,82,82,0.963019073009491
4149,82,82,0.9624260067939758
4150,83,83,0.8634529113769531
4151,83,83,0.9964272379875184
4152,83,83,0.9995284080505372
4153,83,83,0.999338686466217
4154,83,83,0.9932023882865906
4155,83,83,0.9999511241912842
4156,83,15,0.5081778168678284
4157,83,83,0.9997162222862244
4158,83,83,0.9976446032524108
4159,83,83,0.9839661717414856
4160,83,83,0.8749366402626038
4161,83,83,0.9995810389518738
4162,83,83,0.6440152525901794
4163,83,83,0.9966548681259156
4164,83,83,0.9993366599082948
4165,83,83,0.9995386600494384
4166,83,83,0.9957489967346193
4167,83,83,0.994679629802704
4168,83,83,0.9997496008872986
4169,83,83,0.9124768972396852
4170,83,83,0.9909391403198242
4171,83,83,0.9897125959396362
4172,83,83,0.9927663803100586
4173,83,83,0.98817378282547
4174,83,883,0.3838473558425903
4175,83,83,0.937387466430664
4176,83,83,0.997867465019226
4177,83,83,0.9862187504768372
4178,83,83,0.9710001349449158
4179,83,83,0.7254977226257324
4180,83,83,0.9997807145118712
4181,83,83,0.8887531757354736
4182,83,83,0.982769250869751
4183,83,83,0.9997472167015076
4184,83,83,0.9998526573181152
4185,83,83,0.9987622499465942
4186,83,83,0.984609842300415
4187,83,83,0.999625325202942
4188,83,83,0.9858163595199584
4189,83,83,0.985763430595398
4190,83,83,0.9940842986106871
4191,83,83,0.9824163913726808
4192,83,331,0.8292157649993896
4193,83,83,0.99991774559021
4194,83,83,0.9857836961746216
4195,83,83,0.9995444416999816
4196,83,83,0.9025534391403198
4197,83,21,0.4400550425052643
4198,83,83,0.9959689378738404
4199,83,141,0.3597888946533203
4200,84,84,0.4660379290580749
4201,84,89,0.759922206401825
4202,84,84,0.999997615814209
4203,84,84,0.9996598958969116
4204,84,84,0.9996962547302246
4205,84,84,0.999983549118042
4206,84,84,0.9997010231018066
4207,84,84,0.981734812259674
4208,84,84,0.999997854232788
4209,84,84,0.9745793342590332
4210,84,84,0.9999569654464722
4211,84,84,0.9997345805168152
4212,84,84,0.7602176070213318
4213,84,84,0.9999773502349854
4214,84,84,0.9999997615814208
4215,84,84,0.9692540764808656
4216,84,84,0.9999923706054688
4217,84,84,0.9998587369918824
4218,84,84,0.9999732971191406
4219,84,84,0.9993439316749572
4220,84,84,0.9996497631072998
4221,84,84,0.9995980858802797
4222,84,84,0.9077866077423096
4223,84,84,0.9999958276748656
4224,84,84,0.9956561326980592
4225,84,84,0.915477693080902
4226,84,84,0.9697399139404296
4227,84,84,0.9998538494110109
4228,84,84,0.9999673366546632
4229,84,84,0.9999998807907104
4230,84,84,0.9999918937683104
4231,84,84,0.9990686774253844
4232,84,84,0.99994695186615
4233,84,84,0.9993976354599
4234,84,84,0.999974012374878
4235,84,815,0.4641323387622833
4236,84,84,0.9998719692230223
4237,84,84,0.9998923540115356
4238,84,84,0.857463002204895
4239,84,84,0.9972375631332396
4240,84,84,0.9996813535690308
4241,84,84,0.9989758729934692
4242,84,84,0.9999724626541138
4243,84,84,0.999531388282776
4244,84,84,0.9998378753662108
4245,84,84,0.999228835105896
4246,84,84,0.9943370223045348
4247,84,84,0.9999828338623048
4248,84,84,0.8976020216941833
4249,84,23,0.7819603681564331
4250,85,85,0.9986945986747742
4251,85,85,0.9964116215705872
4252,85,85,0.9702127575874328
4253,85,314,0.488797128200531
4254,85,85,0.9902085065841676
4255,85,85,0.9992927312850952
4256,85,85,0.9975674152374268
4257,85,86,0.608322262763977
4258,85,85,0.9998778104782104
4259,85,85,0.9968029260635376
4260,85,86,0.646452784538269
4261,85,85,0.990914225578308
4262,85,85,0.998601496219635
4263,85,85,0.9888954162597656
4264,85,15,0.1818672567605972
4265,85,85,0.9999762773513794
4266,85,85,0.6643006801605225
4267,85,85,0.9959498643875122
4268,85,85,0.999187171459198
4269,85,85,0.947766363620758
4270,85,85,0.9996246099472046
4271,85,85,0.969148814678192
4272,85,85,0.9962215423583984
4273,85,85,0.9989495873451232
4274,85,85,0.994949221611023
4275,85,85,0.9979142546653748
4276,85,85,0.9962359070777892
4277,85,85,0.9729177951812744
4278,85,85,0.999624252319336
4279,85,85,0.9995174407958984
4280,85,85,0.9981202483177184
4281,85,85,0.9970449805259703
4282,85,85,0.9989614486694336
4283,85,85,0.8868445754051208
4284,85,85,0.9998563528060912
4285,85,85,0.9966423511505128
4286,85,85,0.9990076422691344
4287,85,85,0.9971231818199158
4288,85,85,0.9703335165977478
4289,85,85,0.9987035989761353
4290,85,85,0.9955998659133912
4291,85,85,0.952980637550354
4292,85,85,0.9986581802368164
4293,85,85,0.9998788833618164
4294,85,85,0.9612751603126526
4295,85,85,0.9996839761734008
4296,85,85,0.999868631362915
4297,85,85,0.999920129776001
4298,85,85,0.999349057674408
4299,85,85,0.995808720588684
4300,86,86,0.6767619848251343
4301,86,86,0.6234177947044373
4302,86,86,0.7944695949554443
4303,86,86,0.7858616709709167
4304,86,86,0.8986193537712097
4305,86,86,0.935005247592926
4306,86,86,0.7888036370277405
4307,86,86,0.7778380513191223
4308,86,86,0.7312977313995361
4309,86,82,0.8377522230148315
4310,86,86,0.7219366431236267
4311,86,86,0.7438868880271912
4312,86,86,0.7152910232543945
4313,86,82,0.5912809371948242
4314,86,86,0.7120065689086914
4315,86,86,0.6692609190940857
4316,86,86,0.7226574420928955
4317,86,86,0.8358426690101624
4318,86,86,0.8970366716384888
4319,86,86,0.9136469960212708
4320,86,86,0.8770172595977783
4321,86,86,0.7806040048599243
4322,86,86,0.6329138875007629
4323,86,86,0.7261568307876587
4324,86,86,0.8738338947296143
4325,86,86,0.8476254343986511
4326,86,82,0.3348079621791839
4327,86,86,0.5238339900970459
4328,86,86,0.6195530891418457
4329,86,86,0.5801823139190674
4330,86,86,0.6606512665748596
4331,86,86,0.6706916689872742
4332,86,86,0.6223253607749939
4333,86,86,0.7585588693618774
4334,86,86,0.523793637752533
4335,86,86,0.7902511358261108
4336,86,86,0.6944249868392944
4337,86,85,0.8942943215370178
4338,86,86,0.6570726633071899
4339,86,86,0.6714080572128296
4340,86,86,0.6297807693481445
4341,86,86,0.8724719882011414
4342,86,86,0.7879142761230469
4343,86,86,0.8471452593803406
4344,86,81,0.9913343787193298
4345,86,86,0.7057047486305237
4346,86,82,0.883432924747467
4347,86,86,0.8551850914955139
4348,86,86,0.381580501794815
4349,86,85,0.9936913251876832
4350,87,87,0.999994158744812
4351,87,87,0.9999983310699464
4352,87,87,0.9999995231628418
4353,87,87,0.9999369382858276
4354,87,87,0.9999675750732422
4355,87,87,0.9999516010284424
4356,87,87,0.999988317489624
4357,87,87,0.9984532594680786
4358,87,87,0.9998409748077391
4359,87,87,0.9999760389328004
4360,87,87,0.9984416365623474
4361,87,87,0.9983699917793274
4362,87,87,0.9999945163726808
4363,87,87,0.9999573230743408
4364,87,87,0.9999922513961792
4365,87,87,0.9999996423721312
4366,87,87,0.9998248219490052
4367,87,87,0.999994158744812
4368,87,87,0.9896731376647948
4369,87,87,0.9981702566146852
4370,87,87,0.999997615814209
4371,87,87,0.9999186992645264
4372,87,87,0.999985694885254
4373,87,87,0.8787088394165039
4374,87,87,0.999886989593506
4375,87,448,0.6940068006515503
4376,87,87,0.9949926733970642
4377,87,87,0.999980926513672
4378,87,87,0.9993560910224916
4379,87,87,0.9999958276748656
4380,87,87,0.9668660163879396
4381,87,616,0.2361391484737396
4382,87,87,0.9999884366989136
4383,87,87,0.9998419284820556
4384,87,87,0.9978972673416138
4385,87,87,0.999903440475464
4386,87,87,0.999900221824646
4387,87,87,0.99994695186615
4388,87,87,0.9999566078186036
4389,87,87,0.9998786449432372
4390,87,87,0.9999810457229614
4391,87,87,0.9999997615814208
4392,87,87,0.9999996423721312
4393,87,87,0.9999338388442992
4394,87,87,0.9999661445617676
4395,87,87,0.896294355392456
4396,87,87,0.999942660331726
4397,87,87,0.9999068975448608
4398,87,599,0.9679579138755798
4399,87,87,0.9990180730819702
4400,88,88,0.996797502040863
4401,88,88,0.9983785152435304
4402,88,88,0.999739110469818
4403,88,88,0.9991163611412048
4404,88,88,0.9998825788497924
4405,88,88,0.994496762752533
4406,88,397,0.6294199824333191
4407,88,88,0.9999191761016846
4408,88,562,0.6245955228805542
4409,88,88,0.9999736547470092
4410,88,88,0.9999303817749025
4411,88,88,0.999713122844696
4412,88,88,0.999980926513672
4413,88,88,0.9745332598686218
4414,88,88,0.9615556001663208
4415,88,88,0.9961270689964294
4416,88,88,0.9994970560073853
4417,88,88,0.9998446702957152
4418,88,88,0.9997779726982116
4419,88,88,0.9998857975006104
4420,88,88,0.8419125080108643
4421,88,88,0.9978553652763368
4422,88,88,0.9868682622909546
4423,88,88,0.998336672782898
4424,88,88,0.9991148114204408
4425,88,88,0.9998077750205994
4426,88,88,0.9999825954437256
4427,88,88,0.9997854828834534
4428,88,88,0.9996065497398376
4429,88,88,0.9954198598861694
4430,88,88,0.9979801774024964
4431,88,88,0.9989181756973268
4432,88,88,0.9999741315841676
4433,88,88,0.999637007713318
4434,88,88,0.999800980091095
4435,88,88,0.9999417066574096
4436,88,88,0.9999599456787108
4437,88,88,0.9998220801353456
4438,88,88,0.9998675584793092
4439,88,88,0.9994617104530334
4440,88,88,0.999636173248291
4441,88,88,0.99997878074646
4442,88,88,0.9988112449645996
4443,88,88,0.9338216781616212
4444,88,88,0.6703737378120422
4445,88,88,0.9997691512107848
4446,88,88,0.9997403025627136
4447,88,88,0.9998563528060912
4448,88,88,0.6727839708328247
4449,88,88,0.9953343272209167
4450,89,89,0.9999186992645264
4451,89,89,0.998206377029419
4452,89,89,0.9999796152114868
4453,89,89,0.9998154044151306
4454,89,89,0.9999901056289672
4455,89,89,0.9935052394866944
4456,89,89,0.5508966445922852
4457,89,89,0.9333008527755736
4458,89,89,0.999776303768158
4459,89,89,0.9999493360519408
4460,89,89,0.9999121427536012
4461,89,89,0.9996142387390136
4462,89,89,0.9951210618019104
4463,89,89,0.9983012676239014
4464,89,89,0.999946355819702
4465,89,89,0.9970557689666748
4466,89,89,0.9617810249328612
4467,89,89,0.999974012374878
4468,89,87,0.7220187783241272
4469,89,89,0.9999957084655762
4470,89,89,0.9999551773071288
4471,89,89,0.9808048605918884
4472,89,89,0.9991965889930724
4473,89,89,0.9907464981079102
4474,89,89,0.9132298827171326
4475,89,89,0.93621426820755
4476,89,89,0.9982043504714966
4477,89,89,0.9998431205749512
4478,89,89,0.9999091625213624
4479,89,89,0.999276340007782
4480,89,89,0.999394416809082
4481,89,89,0.9773153066635132
4482,89,89,0.9999693632125854
4483,89,89,0.9999240636825562
4484,89,89,0.4192477762699127
4485,89,89,0.9999920129776
4486,89,284,0.958541750907898
4487,89,89,0.999763548374176
4488,89,89,0.9998443126678468
4489,89,89,0.9952241778373718
4490,89,89,0.9940605759620668
4491,89,89,0.9971107244491576
4492,89,89,0.9998675584793092
4493,89,89,0.9962427616119384
4494,89,89,0.9999966621398926
4495,89,89,0.9995142221450806
4496,89,89,0.998200535774231
4497,89,89,0.9988248944282532
4498,89,89,0.9974811673164368
4499,89,89,0.9800381064414978
4500,90,90,0.9999682903289796
4501,90,90,0.9995294809341432
4502,90,90,0.9964585900306702
4503,90,88,0.7161866426467896
4504,90,90,0.9992756247520448
4505,90,90,0.9992794394493104
4506,90,90,0.9997517466545104
4507,90,90,0.999942660331726
4508,90,90,0.9994625449180604
4509,90,90,0.9998236298561096
4510,90,90,0.991125762462616
4511,90,90,0.993059515953064
4512,90,90,0.9843710064888
4513,90,90,0.9986322522163392
4514,90,90,0.999640941619873
4515,90,90,0.9944941401481628
4516,90,90,0.9977368116378784
4517,90,90,0.9973801970481871
4518,90,90,0.9998939037322998
4519,90,90,0.9277941584587096
4520,90,90,0.9998018145561218
4521,90,90,0.9992701411247252
4522,90,90,0.9993780851364136
4523,90,90,0.9994933605194092
4524,90,90,0.9975795149803162
4525,90,90,0.9999442100524902
4526,90,90,0.9286723136901855
4527,90,90,0.9999902248382568
4528,90,90,0.9991216063499452
4529,90,90,0.9996806383132936
4530,90,90,0.998940885066986
4531,90,90,0.9992863535881042
4532,90,90,0.9994243383407592
4533,90,90,0.999293088912964
4534,90,90,0.9760353565216064
4535,90,90,0.9995539784431458
4536,90,90,0.9889563918113708
4537,90,90,0.9916969537734984
4538,90,90,0.9996869564056396
4539,90,90,0.9998968839645386
4540,90,90,0.9986231327056884
4541,90,90,0.9998784065246582
4542,90,90,0.9998888969421388
4543,90,90,0.9999464750289916
4544,90,90,0.9997304081916808
4545,90,90,0.9996119141578674
4546,90,90,0.9998120665550232
4547,90,90,0.9999982118606568
4548,90,90,0.9997475743293762
4549,90,90,0.9998791217803956
4550,91,91,0.9908525347709656
4551,91,91,0.9999983310699464
4552,91,91,0.9981454610824584
4553,91,91,0.9980496168136596
4554,91,91,0.9999685287475586
4555,91,91,0.999586284160614
4556,91,91,0.9989769458770752
4557,91,91,0.999964714050293
4558,91,91,0.9470027089118958
4559,91,16,0.4001616537570953
4560,91,91,0.9999898672103882
4561,91,91,0.9960944056510924
4562,91,91,0.99988055229187
4563,91,91,0.9882936477661132
4564,91,91,0.999897837638855
4565,91,95,0.3323448300361633
4566,91,91,0.9999901056289672
